"","Date","BarcodeID","SpeciesID","CountTotal","SizeMean","SizeMedian","SizeSD","BiomassTotal","Notes.x","TripID","Region","Reach","RiverMile","Collector","SampleNumber","DepthTotal","DepthSample","DepthIntegrated","GearID","TimeDay","TimeBegin","TimeElapsed","SuspendedLoad","FmUse","FiltrationEfficiency","Distance","Velocity","Volume","FlagStrange","EntererSample","Processor","ProcessDate","ProcessTime","QAQC","Checker","EntererSpecimen","Notes.y","Density","X_00060_00003"
"65",2008-06-07,"D05626","NZMS",0,NA,NA,NA,0,NA,"LF20080606","GrandCanyon","CRLeesFerry",0,"","5",NA,NA,1,4,"Day","10:18:00",5,"","Net",NA,140.2,0.47,28.42,FALSE,"","Foodbase",2009-03-17,NA,FALSE,"","","Discharge = 11357 cfs. Original SampleID 25. Barcode retroactively assigned (2017-07-06 JDM). ",0,13300
"66",2008-06-07,"D05633","NZMS",0,NA,NA,NA,0,NA,"LF20080606","GrandCanyon","CRLeesFerry",0,"","11",NA,NA,1,4,"Day","16:20:00",5,"","Net",NA,177.92,0.59,36.06,FALSE,"","Foodbase",2009-03-17,NA,FALSE,"","","Discharge = 15350 cfs. Original SampleID 31. Barcode retroactively assigned (2017-07-06 JDM). ",0,13300
"67",2008-06-07,"D05634","NZMS",0,NA,NA,NA,0,NA,"LF20080606","GrandCanyon","CRLeesFerry",0,"","12",NA,NA,1,4,"Day","16:28:00",5,"","Net",NA,169.79,0.57,34.42,FALSE,"","Foodbase",2009-03-17,NA,FALSE,"","","Discharge = 15400 cfs. Original SampleID 32. Barcode retroactively assigned (2017-07-06 JDM). ",0,13300
"68",2008-06-07,"D05622","NZMS",0,NA,NA,NA,0,NA,"LF20080606","GrandCanyon","CRLeesFerry",0,"","2",NA,NA,1,4,"Day","07:29:00",5,"","Net",NA,122.56,0.41,24.84,FALSE,"","Foodbase",2009-03-17,NA,FALSE,"","","Discharge = 10000 cfs. Original SampleID 22. Barcode retroactively assigned (2017-07-06 JDM). ",0,13300
"69",2008-06-07,"D05636","NZMS",0,NA,NA,NA,0,NA,"LF20080606","GrandCanyon","CRLeesFerry",0,"","10",NA,NA,1,4,"Day","16:11:00",6,"","Net",NA,188.73,0.52,38.26,FALSE,"","Foodbase",2009-03-17,NA,FALSE,"","","Discharge = 15275 cfs. Original SampleID 30. Barcode retroactively assigned (2017-07-06 JDM). ",0,13300
"70",2008-06-07,"D05637","NZMS",0,NA,NA,NA,0,NA,"LF20080606","GrandCanyon","CRLeesFerry",0,"","4",NA,NA,1,4,"Day","12:07:00",5,"","Net",NA,294.99,0.98,59.79,TRUE,"","Foodbase",2009-04-07,NA,FALSE,"","","Original SampleID 293. Community composition sample. May not have any quantitative drift estimates. Barcode retroactively assigned (2017-07-06 JDM). ",0,13300
"71",2008-06-07,"D05638","NZMS",0,NA,NA,NA,0,NA,"LF20080606","GrandCanyon","CRLeesFerry",0,"","13",NA,NA,1,4,"Day","16:36:00",5,"","Net",NA,131.84,0.44,26.72,TRUE,"","Foodbase",2009-04-07,NA,FALSE,"","","Discharge = 15400 cfs. Original SampleID 33. Community composition sample. May not have any quantitative drift estimates. Barcode retroactively assigned (2017-07-06 JDM). ",0,13300
"72",2008-06-07,"D05624","NZMS",0,NA,NA,NA,0,NA,"LF20080606","GrandCanyon","CRLeesFerry",0,"","4",NA,NA,1,4,"Day","10:10:00",5,"","Net",NA,130.36,0.43,26.42,FALSE,"","Foodbase",2009-03-17,NA,FALSE,"","","Discharge = 11250 cfs. Original SampleID 24. Barcode retroactively assigned (2017-07-06 JDM). ",0,13300
"73",2008-06-07,"D05641","NZMS",0,NA,NA,NA,0,NA,"LF20080606","GrandCanyon","CRLeesFerry",0,"","9",NA,NA,1,4,"Day","13:31:00",5,"","Net",NA,163.71,0.55,33.18,FALSE,"","Foodbase",2009-03-17,NA,FALSE,"","","Discharge = 13900 cfs. Original SampleID 29. Barcode retroactively assigned (2017-07-06 JDM). ",0,13300
"74",2008-06-07,"D05625","NZMS",0,NA,NA,NA,0,NA,"LF20080606","GrandCanyon","CRLeesFerry",0,"","6",NA,NA,1,4,"Day","10:25:00",5,"","Net",NA,137.54,0.46,27.88,FALSE,"","Foodbase",2009-03-17,NA,FALSE,"","","Discharge = 11460 cfs. Original SampleID 26. Barcode retroactively assigned (2017-07-06 JDM). ",0,13300
"75",2008-06-07,"D05635","NZMS",0,NA,NA,NA,0,NA,"LF20080606","GrandCanyon","CRLeesFerry",0,"","3",NA,NA,1,4,"Day","11:59:00",5,"","Net",NA,310.37,1.03,62.91,FALSE,"","Foodbase",2009-03-17,NA,FALSE,"","","Original SampleID 292. Barcode retroactively assigned (2017-07-06 JDM). ",0,13300
"76",2008-07-12,"D05711","NZMS",8,1,1,0,0.16,NA,"LF20080712","GrandCanyon","CRLeesFerry",0,"","10",NA,NA,1,4,"Day","18:25:00",5.42,"","Net",NA,163.01,0.5,33.04,FALSE,"","Foodbase",2009-03-18,NA,FALSE,"","","Discharge = 17400 cfs. Barcode retroactively assigned (2017-07-06 JDM). ",635.214184122361,13800
"77",2008-07-13,"D05713","NZMS",0,NA,NA,NA,0,NA,"LF20080712","GrandCanyon","CRLeesFerry",0,"","15",NA,NA,1,4,"Night","01:17:00",5.33,"","Net",NA,151.88,0.47,30.79,FALSE,"","Foodbase",2009-03-18,NA,FALSE,"","","Discharge = 14200 cfs. Original SampleID 94. Barcode retroactively assigned (2017-07-06 JDM). ",0,13600
"78",2008-07-13,"D05718","NZMS",6,0.67,0.5,0.26,0.05,NA,"LF20080712","GrandCanyon","CRLeesFerry",0,"","13",NA,NA,1,4,"Night","00:59:00",5.25,"","Net",NA,162.96,0.52,33.03,FALSE,"","Foodbase",2009-03-18,NA,FALSE,"","","Discharge = 14500 cfs. Original SampleID 92. Barcode retroactively assigned (2017-07-06 JDM). ",505.950052669555,13600
"79",2008-07-13,"D05716","NZMS",1,2,2,NA,0.11,NA,"LF20080712","GrandCanyon","CRLeesFerry",0,"","14",NA,NA,1,4,"Night","01:08:00",5.42,"","Net",NA,159.71,0.49,32.37,FALSE,"","Foodbase",2009-03-18,NA,FALSE,"","","Discharge = 14350 cfs. Original SampleID 93. Barcode retroactively assigned (2017-07-06 JDM). ",86.044332404878,13600
"80",2008-07-13,"D05717","NZMS",0,NA,NA,NA,0,NA,"LF20080712","GrandCanyon","CRLeesFerry",0,"","17",NA,NA,1,4,"Night","02:09:00",5.33,"","Net",NA,153.09,0.48,31.03,FALSE,"","Foodbase",2009-03-18,NA,FALSE,"","","Discharge = 13150 cfs. Original SampleID 96. Barcode retroactively assigned (2017-07-06 JDM). ",0,13600
"81",2008-07-13,"D05715","NZMS",0,NA,NA,NA,0,NA,"LF20080712","GrandCanyon","CRLeesFerry",0,"","18",NA,NA,1,4,"Night","02:18:00",5.42,"","Net",NA,152.87,0.47,30.99,FALSE,"","Foodbase",2009-03-18,NA,FALSE,"","","Discharge = 13000 cfs. Original SampleID 97. Barcode retroactively assigned (2017-07-06 JDM). ",0,13600
"82",2008-07-13,"D05714","NZMS",1,3,3,NA,0.29,NA,"LF20080712","GrandCanyon","CRLeesFerry",0,"","16",NA,NA,1,4,"Night","02:00:00",5.25,"","Net",NA,154.22,0.49,31.26,FALSE,"","Foodbase",2009-03-18,NA,FALSE,"","","Discharge = 13300 cfs. Original SampleID 95. Barcode retroactively assigned (2017-07-06 JDM). ",89.0996493904639,13600
"83",2008-08-09,"D05745","NZMS",0,NA,NA,NA,0,NA,"LF20080809","GrandCanyon","CRLeesFerry",0,"","3",NA,NA,1,4,"Day","16:56:00",5,"","Net",NA,219.96,0.73,44.59,FALSE,"","Foodbase",2009-03-18,NA,FALSE,"","","Discharge = 17000 cfs. Original SampleID 57. Barcode retroactively assigned (2017-07-06 JDM). ",0,14500
"84",2008-08-09,"D05744","NZMS",14,0.5,0.5,0,0.05,NA,"LF20080809","GrandCanyon","CRLeesFerry",0,"","2",NA,NA,1,4,"Day","16:47:00",5.58,"","Net",NA,244.06,0.73,49.47,FALSE,"","Foodbase",2009-03-18,NA,FALSE,"","","Discharge = 16800 cfs. Original SampleID 56. Barcode retroactively assigned (2017-07-06 JDM). ",606.110502266061,14500
"85",2008-08-09,"D05743","NZMS",0,NA,NA,NA,0,NA,"LF20080809","GrandCanyon","CRLeesFerry",0,"","1",NA,NA,1,4,"Day","16:39:00",5.08,"","Net",NA,209.23,0.69,42.41,FALSE,"","Foodbase",2009-03-18,NA,FALSE,"","","Discharge = 16700 cfs. Original SampleID 55. Barcode retroactively assigned (2017-07-06 JDM). ",0,14500
"86",2008-08-11,"D05749","NZMS",0,NA,NA,NA,0,NA,"LF20080809","GrandCanyon","CRLeesFerry",0,"","13",NA,NA,1,4,"Day","10:51:00",4,"","Net",NA,118.44,0.49,24.01,FALSE,"","Foodbase",2009-03-18,NA,FALSE,"","","Discharge = 13150 cfs. Original SampleID 62. Barcode retroactively assigned (2017-07-06 JDM). ",0,15100
"87",2008-08-11,"D05748","NZMS",1,1,1,NA,0.02,NA,"LF20080809","GrandCanyon","CRLeesFerry",0,"","5",NA,NA,1,4,"Day","07:15:00",5,"","Net",NA,131.46,0.44,26.65,FALSE,"","Foodbase",2009-03-18,NA,FALSE,"","","Discharge = 10800 cfs. Original SampleID 58. Barcode retroactively assigned (2017-07-06 JDM). ",68.0568424528737,15100
"88",2008-08-11,"D05750","NZMS",36,0.5,0.5,0,0.13,NA,"LF20080809","GrandCanyon","CRLeesFerry",0,"","15",NA,NA,1,4,"Day","12:19:00",5.25,"","Net",NA,185.05,0.59,37.51,FALSE,"","Foodbase",2009-03-18,NA,FALSE,"","","Discharge = 14650 cfs. Original SampleID 64. Barcode retroactively assigned (2017-07-06 JDM). ",1740.70207009563,15100
"89",2008-08-11,"D05751","NZMS",12,0.5,0.5,0,0.04,NA,"LF20080809","GrandCanyon","CRLeesFerry",0,"","16",NA,NA,1,4,"Day","12:28:00",5.5,"","Net",NA,180.26,0.55,36.54,FALSE,"","Foodbase",2009-03-18,NA,FALSE,"","","Discharge = 14900 cfs. Original SampleID 65. Barcode retroactively assigned (2017-07-06 JDM). ",595.637061204954,15100
"90",2008-08-11,"D05755","NZMS",2,1,1,0,0.04,NA,"LF20080809","GrandCanyon","CRLeesFerry",0,"","12",NA,NA,1,4,"Day","10:42:00",5,"","Net",NA,154.57,0.52,31.33,FALSE,"","Foodbase",2009-03-18,NA,FALSE,"","","Discharge = 12900 cfs. Original SampleID 61. Barcode retroactively assigned (2017-07-06 JDM). ",115.78135023103,15100
"91",2008-08-11,"D05756","NZMS",0,NA,NA,NA,0,NA,"LF20080809","GrandCanyon","CRLeesFerry",0,"","14",NA,NA,1,4,"Day","10:59:00",5,"","Net",NA,190.64,0.64,38.64,FALSE,"","Foodbase",2009-03-18,NA,FALSE,"","","Discharge = 13300 cfs. Original SampleID 63. Barcode retroactively assigned (2017-07-06 JDM). ",0,15100
"92",2008-08-11,"D05752","NZMS",5,0.5,0.5,0,0.02,NA,"LF20080809","GrandCanyon","CRLeesFerry",0,"","17",NA,NA,1,4,"Day","12:36:00",5,"","Net",NA,171.97,0.57,34.86,FALSE,"","Foodbase",2009-03-18,NA,FALSE,"","","Discharge = 15050 cfs. Original SampleID 66. Barcode retroactively assigned (2017-07-06 JDM). ",260.14269239373,15100
"93",2008-08-11,"D05753","NZMS",0,NA,NA,NA,0,NA,"LF20080809","GrandCanyon","CRLeesFerry",0,"","6",NA,NA,1,4,"Day","07:32:00",5,"","Net",NA,152.44,0.51,30.9,FALSE,"","Foodbase",2009-03-18,NA,FALSE,"","","Discharge = 10900 cfs. Original SampleID 59. Barcode retroactively assigned (2017-07-06 JDM). ",0,15100
"94",2008-08-11,"D05754","NZMS",0,NA,NA,NA,0,NA,"LF20080809","GrandCanyon","CRLeesFerry",0,"","7",NA,NA,1,4,"Day","07:41:00",5,"","Net",NA,129.66,0.43,26.28,FALSE,"","Foodbase",2009-03-18,NA,FALSE,"","","Discharge = 10900 cfs. Original SampleID 60. Barcode retroactively assigned (2017-07-06 JDM). ",0,15100
"95",2008-09-09,"D05788","NZMS",1,1,1,NA,0.02,NA,"LF20080909","GrandCanyon","CRLeesFerry",0,"","11",NA,NA,1,4,"Day","15:09:00",5.08,"","Net",NA,142.46,0.47,28.88,FALSE,"","",NA,NA,FALSE,"","","Discharge = 12400 cfs. Original SampleID 98. Barcode retroactively assigned (2017-07-06 JDM). ",140.847257485768,12400
"96",2008-09-09,"D05783","NZMS",1,2,2,NA,0.11,NA,"LF20080909","GrandCanyon","CRLeesFerry",0,"","12",NA,NA,1,4,"Day","15:19:00",5.05,"","Net",NA,139.02,0.46,28.18,FALSE,"","",NA,NA,FALSE,"","","Discharge = 12400 cfs. Original SampleID 99. Barcode retroactively assigned (2017-07-06 JDM). ",144.345947345244,12400
"97",2008-09-09,"D05787","NZMS",1,1,1,NA,0.02,NA,"LF20080909","GrandCanyon","CRLeesFerry",0,"","20",NA,NA,1,4,"Crepuscular","19:19:00",5.33,"","Net",NA,131.25,0.41,26.6,FALSE,"","",NA,NA,FALSE,"","","Discharge = 12400 cfs. Original SampleID 103. Barcode retroactively assigned (2017-07-06 JDM). ",152.919879555977,12400
"98",2008-09-09,"D05785","NZMS",0,NA,NA,NA,0,NA,"LF20080909","GrandCanyon","CRLeesFerry",0,"","18",NA,NA,1,4,"Crepuscular","19:00:00",5.03,"","Net",NA,129.9,0.43,26.33,FALSE,"","",NA,NA,FALSE,"","","Discharge = 12400 cfs. Original SampleID 101. Barcode retroactively assigned (2017-07-06 JDM). ",0,12400
"99",2008-09-09,"D05786","NZMS",4,2,2,0,0.43,NA,"LF20080909","GrandCanyon","CRLeesFerry",0,"","19",NA,NA,1,4,"Crepuscular","19:09:00",5.67,"","Net",NA,148.25,0.44,30.05,FALSE,"","",NA,NA,FALSE,"","","Discharge = 12400 cfs. Original SampleID 102. Barcode retroactively assigned (2017-07-06 JDM). ",541.453417129981,12400
"100",2008-09-09,"D05784","NZMS",0,NA,NA,NA,0,NA,"LF20080909","GrandCanyon","CRLeesFerry",0,"","13",NA,NA,1,4,"Day","15:32:00",5,"","Net",NA,143.16,0.48,29.02,FALSE,"","",NA,NA,FALSE,"","","Discharge = 12400 cfs. Original SampleID 100. Barcode retroactively assigned (2017-07-06 JDM). ",0,12400
"101",2008-09-10,"D05792","NZMS",0,NA,NA,NA,0,NA,"LF20080909","GrandCanyon","CRLeesFerry",0,"","24",NA,NA,1,4,"Day","08:56:00",5.17,"","Net",NA,146.85,0.47,29.77,FALSE,"","",NA,NA,FALSE,"","","Discharge = 12400 cfs. Original SampleID 107. Barcode retroactively assigned (2017-07-06 JDM). ",0,12400
"102",2008-09-10,"D05794","NZMS",9,0.56,0.5,0.17,0.05,NA,"LF20080909","GrandCanyon","CRLeesFerry",0,"","26",NA,NA,1,4,"Day","09:15:00",5.58,"","Net",NA,157.18,0.47,31.86,FALSE,"","",NA,NA,FALSE,"","","Discharge = 12400 cfs. Original SampleID 109. Barcode retroactively assigned (2017-07-06 JDM). ",1149.05898197429,12400
"103",2008-09-10,"D05797","NZMS",0,NA,NA,NA,0,NA,"LF20080909","GrandCanyon","CRLeesFerry",0,"","23",NA,NA,1,4,"Day","07:47:00",5.07,"","Net",NA,147.33,0.48,29.86,FALSE,"","",NA,NA,FALSE,"","","Discharge = 12400 cfs. Original SampleID 106. Barcode retroactively assigned (2017-07-06 JDM). ",0,12400
"104",2008-09-10,"D05793","NZMS",0,NA,NA,NA,0,NA,"LF20080909","GrandCanyon","CRLeesFerry",0,"","25",NA,NA,1,4,"Day","09:05:00",5.02,"","Net",NA,142.57,0.47,28.9,FALSE,"","",NA,NA,FALSE,"","","Discharge = 12400 cfs. Original SampleID 108. Barcode retroactively assigned (2017-07-06 JDM). ",0,12400
"105",2008-09-10,"D05796","NZMS",3,1.17,1,0.76,0.13,NA,"LF20080909","GrandCanyon","CRLeesFerry",0,"","22",NA,NA,1,4,"Day","07:39:00",5.02,"","Net",NA,140.74,0.47,28.53,FALSE,"","",NA,NA,FALSE,"","","Discharge = 12400 cfs. Original SampleID 105. Barcode retroactively assigned (2017-07-06 JDM). ",427.72542546677,12400
"106",2008-09-10,"D05795","NZMS",2,1,1,0,0.04,NA,"LF20080909","GrandCanyon","CRLeesFerry",0,"","21",NA,NA,1,4,"Day","07:29:00",5.02,"","Net",NA,146.5,0.49,29.7,FALSE,"","",NA,NA,FALSE,"","","Discharge = 12400 cfs. Original SampleID 104. Barcode retroactively assigned (2017-07-06 JDM). ",273.917090652457,12400
"107",2008-10-07,"D05858","NZMS",0,NA,NA,NA,0,NA,"LF20081006","GrandCanyon","CRLeesFerry",0,"","3",NA,NA,1,4,"Day","15:19:00",6.45,"","Net",NA,172.56,0.45,34.98,FALSE,"","Foodbase",2009-03-24,NA,FALSE,"","","Discharge = 12400 cfs. Original SampleID 78. Barcode retroactively assigned (2017-07-06 JDM). ",0,12400
"108",2008-10-07,"D05859","NZMS",0,NA,NA,NA,0,NA,"LF20081006","GrandCanyon","CRLeesFerry",0,"","1",NA,NA,1,4,"Day","15:00:00",5.92,"","Net",NA,150.18,0.42,30.44,FALSE,"","Foodbase",2009-03-24,NA,FALSE,"","","Discharge = 12400 cfs. Original SampleID 76. Barcode retroactively assigned (2017-07-06 JDM). ",0,12400
"109",2008-10-07,"D05860","NZMS",1,2,2,NA,0.11,NA,"LF20081006","GrandCanyon","CRLeesFerry",0,"","2",NA,NA,1,4,"Day","15:10:00",5.17,"","Net",NA,150.94,0.49,30.6,FALSE,"","Foodbase",2009-03-24,NA,FALSE,"","","Discharge = 12400 cfs. Original SampleID 77. Barcode retroactively assigned (2017-07-06 JDM). ",132.930352816633,12400
"110",2008-10-08,"D05866","NZMS",0,NA,NA,NA,0,NA,"LF20081006","GrandCanyon","CRLeesFerry",0,"","8",NA,NA,1,4,"Day","08:41:00",5.08,"","Net",NA,169.63,0.56,34.38,FALSE,"","Foodbase",2009-03-24,NA,FALSE,"","","Discharge = 12200 cfs. Original SampleID 79. Barcode retroactively assigned (2017-07-06 JDM). ",0,12300
"111",2008-10-08,"D05867","NZMS",0,NA,NA,NA,0,NA,"LF20081006","GrandCanyon","CRLeesFerry",0,"","13",NA,NA,1,4,"Day","13:50:00",6.22,"","Net",NA,160.54,0.43,32.54,FALSE,"","Foodbase",2009-03-24,NA,FALSE,"","","Discharge = 12400 cfs. Original SampleID 84. Barcode retroactively assigned (2017-07-06 JDM). ",0,12300
"112",2008-10-08,"D05864","NZMS",36,0.5,0.5,0,0.13,NA,"LF20081006","GrandCanyon","CRLeesFerry",0,"","11",NA,NA,1,4,"Day","13:31:00",6.32,"","Net",NA,172.43,0.45,34.95,FALSE,"","Foodbase",2009-03-24,NA,FALSE,"","","Discharge = 12400 cfs. Original SampleID 82. Barcode retroactively assigned (2017-07-06 JDM). ",4331.30589851904,12300
"113",2008-10-08,"D05865","NZMS",0,NA,NA,NA,0,NA,"LF20081006","GrandCanyon","CRLeesFerry",0,"","12",NA,NA,1,4,"Day","13:40:00",6.42,"","Net",NA,170.01,0.44,34.46,FALSE,"","Foodbase",2009-03-24,NA,FALSE,"","","Discharge = 12400 cfs. Original SampleID 83. Barcode retroactively assigned (2017-07-06 JDM). ",0,12300
"114",2008-10-08,"D05861","NZMS",0,NA,NA,NA,0,NA,"LF20081006","GrandCanyon","CRLeesFerry",0,"","9",NA,NA,1,4,"Day","08:49:00",6.15,"","Net",NA,168.96,0.46,34.25,FALSE,"","Foodbase",2009-03-24,NA,FALSE,"","","Discharge = 12200 cfs. Original SampleID 80. Barcode retroactively assigned (2017-07-06 JDM). ",0,12300
"115",2008-10-08,"D05873","NZMS",12,0.5,0.5,0,0.04,NA,"LF20081006","GrandCanyon","CRLeesFerry",0,"","10",NA,NA,1,4,"Day","09:00:00",6.2,"","Net",NA,171.08,0.46,34.68,FALSE,"","Foodbase",2009-03-24,NA,FALSE,"","","Discharge = 12200 cfs. Original SampleID 81. Barcode retroactively assigned (2017-07-06 JDM). ",1455.00904607113,12300
"116",2008-10-21,"D05874","NZMS",21,0.5,0.5,0,0.08,NA,"LF20081021","GrandCanyon","CRLeesFerry",0,"","2",NA,NA,1,4,"Day","12:44:00",5.53,"","Net",NA,157.66,0.47,31.96,FALSE,"","Foodbase",2009-03-24,NA,FALSE,"","","Discharge = 12300 cfs. Original SampleID 47. Barcode retroactively assigned (2017-07-06 JDM). ",2762.96930557125,12300
"117",2008-10-21,"D05875","NZMS",120,0.52,0.5,0.09,0.51,"Fine sieve sample numbers manipulated to put counts > 30 in count extra bin, consistent with samples collected after SampleID 3800 (2017-07-12 JDM).","LF20081021","GrandCanyon","CRLeesFerry",0,"","3",NA,NA,1,4,"Day","12:53:00",6.67,"","Net",NA,184.43,0.46,37.38,FALSE,"","Foodbase",2009-03-24,NA,FALSE,"","","Discharge = 12300 cfs. Original SampleID 48. Barcode retroactively assigned (2017-07-06 JDM). ",13499.1208447691,12300
"118",2008-10-21,"D05876","NZMS",189,0.5,0.5,0,0.7,"Fine sieve sample numbers manipulated to put counts > 30 in count extra bin, consistent with samples collected after SampleID 3800 (2017-07-12 JDM).","LF20081021","GrandCanyon","CRLeesFerry",0,"","1",NA,NA,1,4,"Day","12:34:00",6.1,"","Net",NA,166.73,0.46,33.8,FALSE,"","Foodbase",2009-03-24,NA,FALSE,"","","Discharge = 12300 cfs. Original SampleID 46. Barcode retroactively assigned (2017-07-06 JDM). ",23513.0322797193,12300
"119",2008-10-22,"D05885","NZMS",0,NA,NA,NA,0,NA,"LF20081021","GrandCanyon","CRLeesFerry",0,"","6",NA,NA,1,4,"Day","09:10:00",5.83,"","Net",NA,159.89,0.46,32.41,FALSE,"","Foodbase",2009-03-24,NA,FALSE,"","","Discharge = 12300 cfs. Original SampleID 51. Barcode retroactively assigned (2017-07-06 JDM). ",0,12300
"120",2008-10-22,"D05883","NZMS",166,0.52,0.5,0.09,0.71,"Fine sieve sample numbers manipulated to put counts > 30 in count extra bin, consistent with samples collected after SampleID 3800 (2017-07-12 JDM).","LF20081021","GrandCanyon","CRLeesFerry",0,"","4",NA,NA,1,4,"Day","08:51:00",5.5,"","Net",NA,155.56,0.47,31.53,FALSE,"","Foodbase",2009-03-24,NA,FALSE,"","","Discharge = 12300 cfs. Original SampleID 49. Barcode retroactively assigned (2017-07-06 JDM). ",22138.4725582672,12300
"121",2008-10-22,"D05884","NZMS",128,0.5,0.5,0,0.48,"Fine sieve sample numbers manipulated to put counts > 30 in count extra bin, consistent with samples collected after SampleID 3800 (2017-07-12 JDM).","LF20081021","GrandCanyon","CRLeesFerry",0,"","5",NA,NA,1,4,"Day","09:00:00",5.6,"","Net",NA,156.37,0.47,31.7,FALSE,"","Foodbase",2009-03-24,NA,FALSE,"","","Discharge = 12300 cfs. Original SampleID 50. Barcode retroactively assigned (2017-07-06 JDM). ",16979.0834802092,12300
"122",2008-10-22,"D05882","NZMS",1,1,1,NA,0.02,NA,"LF20081021","GrandCanyon","CRLeesFerry",0,"","12",NA,NA,1,4,"Crepuscular","18:14:00",6,"","Net",NA,163.93,0.46,33.23,FALSE,"","Foodbase",2009-03-24,NA,FALSE,"","","Discharge = 12300 cfs. Original SampleID 53. Barcode retroactively assigned (2017-07-06 JDM). ",126.541563140101,12300
"123",2008-10-22,"D05893","NZMS",72,0.55,0.5,0.41,0.84,"Fine sieve sample numbers manipulated to put counts > 30 in count extra bin, consistent with samples collected after SampleID 3800 (2017-07-12 JDM).","LF20081021","GrandCanyon","CRLeesFerry",0,"","11",NA,NA,1,4,"Crepuscular","18:04:00",5.63,"","Net",NA,153.3,0.45,31.07,FALSE,"","Foodbase",2009-03-24,NA,FALSE,"","","Discharge = 12300 cfs. Original SampleID 52. Barcode retroactively assigned (2017-07-06 JDM). ",9744.39273596656,12300
"124",2008-11-04,"D05912","NZMS",0,NA,NA,NA,0,NA,"LF20081104","GrandCanyon","CRLeesFerry",0,"","3",NA,NA,1,4,"Day","11:37:00",5.5,"","Net",NA,142.68,0.43,28.92,FALSE,"","Foodbase",2009-03-24,NA,FALSE,"","","Discharge = 11800 cfs. Original SampleID 112. Barcode retroactively assigned (2017-07-06 JDM). ",0,10600
"125",2008-11-04,"D05911","NZMS",0,NA,NA,NA,0,NA,"LF20081104","GrandCanyon","CRLeesFerry",0,"","2",NA,NA,1,4,"Day","11:27:00",5.9,"","Net",NA,161.08,0.46,32.65,FALSE,"","Foodbase",2009-03-24,NA,FALSE,"","","Discharge = 11700 cfs. Original SampleID 111. Barcode retroactively assigned (2017-07-06 JDM). ",0,10600
"126",2008-11-04,"D05910","NZMS",26,0.5,0.5,0,0.1,NA,"LF20081104","GrandCanyon","CRLeesFerry",0,"","1",NA,NA,1,4,"Day","11:18:00",5.47,"","Net",NA,146.71,0.45,29.74,FALSE,"","Foodbase",2009-03-24,NA,FALSE,"","","Discharge = 11600 cfs. Original SampleID 110. Barcode retroactively assigned (2017-07-06 JDM). ",6764.76679074931,10600
"127",2008-11-05,"D05919","NZMS",0,NA,NA,NA,0,NA,"LF20081104","GrandCanyon","CRLeesFerry",0,"","16",NA,NA,1,4,"Day","10:39:00",5.75,"","Net",NA,136.41,0.4,27.65,FALSE,"","Foodbase",2009-03-24,NA,FALSE,"","","Discharge = 10200 cfs. Original SampleID 121. Barcode retroactively assigned (2017-07-06 JDM). ",0,10500
"128",2008-11-05,"D05926","NZMS",29,0.55,0.5,0.15,0.16,NA,"LF20081104","GrandCanyon","CRLeesFerry",0,"","8",NA,NA,1,4,"Day","09:03:00",5.33,"","Net",NA,117.28,0.37,23.77,FALSE,"","Foodbase",2009-03-24,NA,FALSE,"","","Discharge = 9090 cfs. Original SampleID 117. Barcode retroactively assigned (2017-07-06 JDM). ",9814.47748516199,10500
"129",2008-11-05,"D05927","NZMS",38,0.5,0.5,0,0.14,"Fine sieve sample numbers manipulated to put counts > 30 in count extra bin, consistent with samples collected after SampleID 3800 (2017-07-12 JDM).","LF20081104","GrandCanyon","CRLeesFerry",0,"","14",NA,NA,1,4,"Day","10:20:00",5.52,"","Net",NA,137.51,0.42,27.87,FALSE,"","Foodbase",2009-03-24,NA,FALSE,"","","Discharge = 10000 cfs. Original SampleID 119. Barcode retroactively assigned (2017-07-06 JDM). ",10968.4433060483,10500
"130",2008-11-05,"D05928","NZMS",22,0.57,0.5,0.18,0.13,NA,"LF20081104","GrandCanyon","CRLeesFerry",0,"","15",NA,NA,1,4,"Day","10:29:00",5.85,"","Net",NA,144.61,0.41,29.31,FALSE,"","Foodbase",2009-03-24,NA,FALSE,"","","Discharge = 10100 cfs. Original SampleID 120. Barcode retroactively assigned (2017-07-06 JDM). ",6038.16851503031,10500
